TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,928,svchost.exe,0xac8190ee1220,0x71c,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191102a60,0x720,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac81910b0d60,0x724,Event,0x1f0003,
0,928,svchost.exe,0xac8190ee08c0,0x728,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8190ee1d10,0x72c,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191048ac0,0x730,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191047800,0x734,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191048c50,0x738,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac81910474e0,0x73c,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191047670,0x740,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8190f7f0a0,0x744,Job,0x1f003f,
0,928,svchost.exe,0xac81910b0fe0,0x748,Event,0x1f0003,
0,928,svchost.exe,0xac8190f57640,0x74c,Job,0x1f003f,
0,928,svchost.exe,0xac8191104680,0x750,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191102740,0x754,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191fe82c0,0x758,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xac81911044f0,0x75c,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac81919a5be0,0x760,Event,0x1f0003,
0,928,svchost.exe,0xac8191103a00,0x764,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191104cc0,0x768,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191103230,0x76c,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191103550,0x770,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac81911036e0,0x774,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191103870,0x778,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8190fe0f10,0x77c,Mutant,0x1f0001,SM0:928:120:WilError_02
0,928,svchost.exe,0xac8191103b90,0x780,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191107a10,0x784,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac81910f2240,0x788,Semaphore,0x1f0003,SM0:928:120:WilError_02_p0
0,928,svchost.exe,0xac81910f30a0,0x78c,Semaphore,0x1f0003,SM0:928:120:WilError_02_p0h
0,928,svchost.exe,0xac8191158860,0x790,Event,0x1f0003,
0,928,svchost.exe,0xac81911062a0,0x794,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191158be0,0x798,Event,0x1f0003,
0,928,svchost.exe,0xac81910c78f0,0x79c,Job,0x1f003f,
0,928,svchost.exe,0xac81910c68f0,0x7a0,Job,0x1f003f,
0,928,svchost.exe,0xac81910b8d60,0x7a4,Event,0x1f0003,
0,928,svchost.exe,0xac81910b9360,0x7a8,Event,0x1f0003,
0,928,svchost.exe,0xac819174c3e0,0x7ac,Event,0x1f0003,
0,928,svchost.exe,0xac8190e9a280,0x7b0,Job,0x1f003f,
0,928,svchost.exe,0xac819177c060,0x7b4,Job,0x1f003f,
0,928,svchost.exe,0xac8191b0b060,0x7b8,Job,0x1f003f,
0,928,svchost.exe,0xac819115cc60,0x7bc,Event,0x1f0003,
0,928,svchost.exe,0xac819115c8e0,0x7c0,Event,0x1f0003,
0,928,svchost.exe,0xac81911b5970,0x7c4,Job,0x1f003f,
0,928,svchost.exe,0xac81911b9770,0x7c8,Job,0x1f003f,
0,928,svchost.exe,0xac81911ec970,0x7cc,Job,0x1f003f,
0,928,svchost.exe,0xac8191203970,0x7d0,Job,0x1f003f,
0,928,svchost.exe,0xac819123b060,0x7d4,Job,0x1f003f,
0,928,svchost.exe,0xac8191254060,0x7d8,Job,0x1f003f,
0,928,svchost.exe,0xac81912820e0,0x7dc,Event,0x1f0003,
0,928,svchost.exe,0xac8191239970,0x7e0,Job,0x1f003f,
0,928,svchost.exe,0xac8191233970,0x7e4,Job,0x1f003f,
0,928,svchost.exe,0xac819115f2e0,0x7e8,Event,0x1f0003,
0,928,svchost.exe,0xac819115f1e0,0x7ec,Event,0x1f0003,
0,928,svchost.exe,0xac8191236970,0x7f0,Job,0x1f003f,
0,928,svchost.exe,0xac819123a060,0x7f4,Job,0x1f003f,
0,928,svchost.exe,0xac819115f360,0x7f8,Event,0x1f0003,
0,928,svchost.exe,0xac819115f4e0,0x7fc,Event,0x1f0003,
0,928,svchost.exe,0xac819123b6f0,0x804,Job,0x1f003f,
0,928,svchost.exe,0xac819115fae0,0x808,Event,0x1f0003,
0,928,svchost.exe,0xac819115fde0,0x80c,Event,0x1f0003,
0,928,svchost.exe,0xac8191281ae0,0x810,Event,0x1f0003,
0,928,svchost.exe,0xac81912be970,0x814,Job,0x1f003f,
0,928,svchost.exe,0xac8191251970,0x818,Job,0x1f003f,
0,928,svchost.exe,0xac8191162260,0x81c,Event,0x1f0003,
0,928,svchost.exe,0xac81911627e0,0x820,Event,0x1f0003,
0,928,svchost.exe,0xac81912834e0,0x824,Event,0x1f0003,
0,928,svchost.exe,0xac81912bb7c0,0x828,Job,0x1f003f,
0,928,svchost.exe,0xac81912838e0,0x82c,Event,0x1f0003,
0,928,svchost.exe,0xac81912c5970,0x830,Job,0x1f003f,
0,928,svchost.exe,0xac81912c3970,0x834,Job,0x1f003f,
0,928,svchost.exe,0xac81912851e0,0x838,Event,0x1f0003,
0,928,svchost.exe,0xac81912855e0,0x83c,Event,0x1f0003,
0,928,svchost.exe,0xd40ca8820670,0x840,Key,0xf003f,USER\.DEFAULT\SYSTEM\GAMECONFIGSTORE\PARENTS
0,928,svchost.exe,0xac819128af60,0x844,Event,0x1f0003,
0,928,svchost.exe,0xac819132e970,0x848,Job,0x1f003f,
0,928,svchost.exe,0xac8191330870,0x84c,Job,0x1f003f,
0,928,svchost.exe,0xac81912e3970,0x850,Job,0x1f003f,
0,928,svchost.exe,0xac81912e0970,0x854,Job,0x1f003f,
0,928,svchost.exe,0xac81912868e0,0x85c,Event,0x1f0003,
0,928,svchost.exe,0xac81912876e0,0x860,Event,0x1f0003,
0,928,svchost.exe,0xd40ca8820970,0x864,Key,0xf003f,USER\.DEFAULT\SYSTEM\GAMECONFIGSTORE
0,928,svchost.exe,0xd40ca8820370,0x868,Key,0xf003f,USER\.DEFAULT\SYSTEM\GAMECONFIGSTORE\CHILDREN
0,928,svchost.exe,0xac8191371970,0x86c,Job,0x1f003f,
0,928,svchost.exe,0xac81912915e0,0x870,Event,0x1f0003,
0,928,svchost.exe,0xac8191305590,0x874,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191304410,0x878,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191290a60,0x87c,Event,0x1f0003,
0,928,svchost.exe,0xac819136e810,0x880,Job,0x1f003f,
0,928,svchost.exe,0xac819128cfe0,0x884,Event,0x1f0003,
0,928,svchost.exe,0xac819134a060,0x888,Job,0x1f003f,
0,928,svchost.exe,0xac819134a6f0,0x88c,Job,0x1f003f,
0,928,svchost.exe,0xac8191291660,0x890,Event,0x1f0003,
0,928,svchost.exe,0xac8190f63790,0x894,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac819136f060,0x898,Job,0x1f003f,
0,928,svchost.exe,0xac819136f6f0,0x89c,Job,0x1f003f,
0,928,svchost.exe,0xac8191299060,0x8a0,Event,0x1f0003,
0,928,svchost.exe,0xac818d4e0060,0x8a4,Job,0x1f003f,
0,928,svchost.exe,0xac81914029b0,0x8a8,Job,0x1f003f,
0,928,svchost.exe,0xac8191298fe0,0x8ac,Event,0x1f0003,
0,928,svchost.exe,0xac819138d970,0x8b0,Job,0x1f003f,
0,928,svchost.exe,0xac8191382980,0x8b4,ALPC Port,0x1f0001,
0,928,svchost.exe,0xd40ca95be570,0x8b8,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID
0,928,svchost.exe,0xac819141bf60,0x8c8,Event,0x1f0003,
0,928,svchost.exe,0xac818d4da060,0x8cc,Job,0x1f003f,
0,928,svchost.exe,0xac81914181e0,0x8d0,Event,0x1f0003,
0,928,svchost.exe,0xac818d4c0530,0x8d4,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac819141bbe0,0x8d8,Event,0x1f0003,
0,928,svchost.exe,0xac81914185e0,0x8dc,Event,0x1f0003,
0,928,svchost.exe,0xac818d4e2060,0x8e0,Job,0x1f003f,
0,928,svchost.exe,0xac819141f7e0,0x8e4,Event,0x1f0003,
0,928,svchost.exe,0xac818d4e1060,0x8e8,Job,0x1f003f,
0,928,svchost.exe,0xac819141fae0,0x8ec,Event,0x1f0003,
0,928,svchost.exe,0xac818d4d5060,0x8f0,Job,0x1f003f,
0,928,svchost.exe,0xac818d4d3060,0x8f4,Job,0x1f003f,
0,928,svchost.exe,0xac8191423f60,0x8f8,Event,0x1f0003,
0,928,svchost.exe,0xac8191423860,0x8fc,Event,0x1f0003,
0,928,svchost.exe,0xac818d4d2060,0x900,Job,0x1f003f,
0,928,svchost.exe,0xac818d4dc060,0x904,Job,0x1f003f,
0,928,svchost.exe,0xac818d4d9060,0x908,Job,0x1f003f,
0,928,svchost.exe,0xac819142ac60,0x90c,Event,0x1f0003,
0,928,svchost.exe,0xd40ca8998170,0x910,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME
0,928,svchost.exe,0xd40ca8998570,0x914,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\SERVER
0,928,svchost.exe,0xac819142af60,0x918,Event,0x1f0003,
0,928,svchost.exe,0xac81915a20e0,0x91c,Event,0x1f0003,
0,928,svchost.exe,0xac818d4d6060,0x920,Job,0x1f003f,
0,928,svchost.exe,0xac8191918d60,0x924,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac81915a19e0,0x928,Event,0x1f0003,
0,928,svchost.exe,0xac819158ad60,0x92c,Event,0x1f0003,
0,928,svchost.exe,0xac81914e8970,0x930,Job,0x1f003f,
0,928,svchost.exe,0xac81916db9b0,0x934,Job,0x1f003f,
0,928,svchost.exe,0xac8191541980,0x938,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac819158a2e0,0x93c,Event,0x1f0003,
0,928,svchost.exe,0xac819158df60,0x940,Event,0x1f0003,
0,928,svchost.exe,0xac819158dde0,0x944,Event,0x1f0003,
0,928,svchost.exe,0xac81914e9970,0x948,Job,0x1f003f,
0,928,svchost.exe,0xac8191524970,0x94c,Job,0x1f003f,
0,928,svchost.exe,0xac81914e7970,0x950,Job,0x1f003f,
0,928,svchost.exe,0xac81914e6970,0x954,Job,0x1f003f,
0,928,svchost.exe,0xac8191fe82c0,0x958,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xac81928ab460,0x95c,Event,0x1f0003,
0,928,svchost.exe,0xd40cab0cc060,0x960,Token,0xe,
0,928,svchost.exe,0xac81915df970,0x968,Job,0x1f003f,
0,928,svchost.exe,0xac81915915e0,0x96c,Event,0x1f0003,
0,928,svchost.exe,0xac81915917e0,0x970,Event,0x1f0003,
0,928,svchost.exe,0xac81914e1970,0x974,Job,0x1f003f,
0,928,svchost.exe,0xac81914e0970,0x978,Job,0x1f003f,
0,928,svchost.exe,0xac81914df970,0x97c,Job,0x1f003f,
0,928,svchost.exe,0xac8191594de0,0x980,Event,0x1f0003,
0,928,svchost.exe,0xac81915946e0,0x984,Event,0x1f0003,
0,928,svchost.exe,0xac8191596160,0x988,Event,0x1f0003,
0,928,svchost.exe,0xac81915956e0,0x98c,Event,0x1f0003,
0,928,svchost.exe,0xac81915952e0,0x990,Event,0x1f0003,
0,928,svchost.exe,0xac819158be60,0x994,Event,0x1f0003,
0,928,svchost.exe,0xac8191615970,0x998,Job,0x1f003f,
0,928,svchost.exe,0xac8191616970,0x99c,Job,0x1f003f,
0,928,svchost.exe,0xac8191614970,0x9a0,Job,0x1f003f,
0,928,svchost.exe,0xac81915de970,0x9a4,Job,0x1f003f,
0,928,svchost.exe,0xac8191598fe0,0x9a8,Event,0x1f0003,
0,928,svchost.exe,0xac8191598de0,0x9ac,Event,0x1f0003,
0,928,svchost.exe,0xac81915da970,0x9b0,Job,0x1f003f,
0,928,svchost.exe,0xac81915d9970,0x9b4,Job,0x1f003f,
0,928,svchost.exe,0xac8191526970,0x9b8,Job,0x1f003f,
0,928,svchost.exe,0xac8191ff0970,0x9bc,Job,0x1f003f,
0,928,svchost.exe,0xac8191f33160,0x9c0,Event,0x1f0003,
0,928,svchost.exe,0xac8191a9b9b0,0x9c4,Job,0x1f003f,
0,928,svchost.exe,0xac81919b87e0,0x9c8,Event,0x1f0003,
0,928,svchost.exe,0xac81919a69e0,0x9cc,Event,0x1f0003,
0,928,svchost.exe,0xac8191f46470,0x9d8,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191621060,0x9dc,Job,0x1f003f,
0,928,svchost.exe,0xac8191686060,0x9e0,Job,0x1f003f,
0,928,svchost.exe,0xac819174c860,0x9e4,Event,0x1f0003,
0,928,svchost.exe,0xac819113db90,0x9e8,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac819138c0a0,0x9ec,Job,0x1f003f,
0,928,svchost.exe,0xac81919b8e60,0x9f0,Event,0x1f0003,
0,928,svchost.exe,0xac81918c3660,0x9f4,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191fe7970,0x9f8,Job,0x1f003f,
0,928,svchost.exe,0xac8191f94970,0x9fc,Job,0x1f003f,
0,928,svchost.exe,0xac8191f32e60,0xa04,Event,0x1f0003,
0,928,svchost.exe,0xac8192c9a4e0,0xa08,Event,0x1f0003,
0,928,svchost.exe,0xac8192c9a2e0,0xa10,Event,0x1f0003,
0,928,svchost.exe,0xac8191f35ee0,0xa18,Event,0x1f0003,
0,928,svchost.exe,0xac8191f35a60,0xa1c,Event,0x1f0003,
0,928,svchost.exe,0xac8191f35ae0,0xa20,Event,0x1f0003,
0,928,svchost.exe,0xac81926179a0,0xa24,Job,0x1f003f,
0,928,svchost.exe,0xac81926139b0,0xa2c,Job,0x1f003f,
0,928,svchost.exe,0xac8191f3e360,0xa30,Event,0x1f0003,
0,928,svchost.exe,0xac8191e48e60,0xa34,Event,0x1f0003,
0,928,svchost.exe,0xac81926789b0,0xa38,Job,0x1f003f,
0,928,svchost.exe,0xac8192620970,0xa3c,Job,0x1f003f,
0,928,svchost.exe,0xd40caa0be7b0,0xa40,Token,0x8,
0,928,svchost.exe,0xac8191f3e3e0,0xa44,Event,0x1f0003,
0,928,svchost.exe,0xac818ddc3770,0xa48,Job,0x1f003f,
0,928,svchost.exe,0xac8192685970,0xa4c,Job,0x1f003f,
0,928,svchost.exe,0xd40caa0c77b0,0xa50,Token,0x8,
0,928,svchost.exe,0xac8191f42060,0xa54,Event,0x1f0003,
0,928,svchost.exe,0xac81911e7530,0xa58,ALPC Port,0x1f0001,
0,928,svchost.exe,0xd40caa0647b0,0xa5c,Token,0x8,
0,928,svchost.exe,0xac8191ea8290,0xa60,File,0x120089,\Device\DeviceApi\CMNotify
0,928,svchost.exe,0xac8191fe82c0,0xa64,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xd40caa095630,0xa68,Token,0x8,
0,928,svchost.exe,0xac8191fe82c0,0xa6c,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xd40caa0c17b0,0xa70,Token,0x8,
0,928,svchost.exe,0xac8191fe82c0,0xa74,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xd40caa0cb7b0,0xa7c,Token,0x8,
0,928,svchost.exe,0xac8191fe82c0,0xa80,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xac819262e980,0xa84,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac8196127500,0xa88,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191f41ae0,0xa8c,Event,0x1f0003,
0,928,svchost.exe,0xd40caa0c2060,0xa90,Token,0x8,
0,928,svchost.exe,0xac8191fe82c0,0xa94,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xac8191f427e2,0xaa4,IoCompletion,0x1f0003,
0,928,svchost.exe,0xac8192670be0,0xaa8,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac819268fbe0,0xaac,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac8191821060,0xab0,Job,0x1f003f,
0,928,svchost.exe,0xac8191f42360,0xab4,Event,0x1f0003,
0,928,svchost.exe,0xac8191ea8bf0,0xab8,File,0x100080,\Device\Nsi
0,928,svchost.exe,0xac8191e4a3e0,0xabc,Event,0x1f0003,
0,928,svchost.exe,0xd40ca9fc75f0,0xac0,Token,0x8,
0,928,svchost.exe,0xac8191e490e0,0xac4,Event,0x1f0003,
0,928,svchost.exe,0xac8191e49760,0xac8,Event,0x1f0003,
0,928,svchost.exe,0xac8191e49a60,0xacc,Event,0x1f0003,
0,928,svchost.exe,0xac8192609530,0xad0,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191e49f60,0xad4,Event,0x1f0003,
0,928,svchost.exe,0xac81926097a0,0xad8,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191e50a60,0xadc,Event,0x1f0003,
0,928,svchost.exe,0xac81910b38e0,0xae0,Event,0x1f0003,
0,928,svchost.exe,0xac8191f26060,0xae4,Event,0x1f0003,
0,928,svchost.exe,0xac819260a980,0xae8,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191f422e0,0xaec,Event,0x1f0003,
0,928,svchost.exe,0xac8191f42de0,0xaf0,Event,0x1f0003,
0,928,svchost.exe,0xac8191f42ee0,0xaf4,Event,0x1f0003,
0,928,svchost.exe,0xac819260a640,0xaf8,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191f42be0,0xafc,Event,0x1f0003,
0,928,svchost.exe,0xac8191f42960,0xb00,Event,0x1f0003,
0,928,svchost.exe,0xac8191f423e0,0xb04,Event,0x1f0003,
0,928,svchost.exe,0xac819260a7e0,0xb08,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191e4a7e0,0xb0c,Event,0x1f0003,
0,928,svchost.exe,0xac8191e4ac60,0xb10,Event,0x1f0003,
0,928,svchost.exe,0xac8191e51660,0xb14,Event,0x1f0003,
0,928,svchost.exe,0xac8191f7a740,0xb18,IoCompletion,0x1f0003,
0,928,svchost.exe,0xac8192673e30,0xb1c,TpWorkerFactory,0xf00ff,
0,928,svchost.exe,0xac8191fac6d0,0xb20,IRTimer,0x100002,
0,928,svchost.exe,0xac819260a4a0,0xb24,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191fad060,0xb28,IRTimer,0x100002,
0,928,svchost.exe,0xac819260aa50,0xb2c,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191f80230,0xb30,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f7f190,0xb34,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191fe82c0,0xb38,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xd40caa116060,0xb3c,Token,0x8,
0,928,svchost.exe,0xd40caa11e7f0,0xb40,Token,0x8,
0,928,svchost.exe,0xac8190f182c0,0xb44,Process,0x101000,svchost.exe Pid 928
0,928,svchost.exe,0xac8191f7c330,0xb48,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f7cf70,0xb4c,EtwRegistration,0x804,
0,928,svchost.exe,0xac8190f182c0,0xb50,Process,0x101000,svchost.exe Pid 928
0,928,svchost.exe,0xac8191f81490,0xb54,EtwRegistration,0x804,
0,928,svchost.exe,0xd40ca84e6190,0xb58,Section,0x4,RotHintTable
0,928,svchost.exe,0xac8191f7feb0,0xb5c,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f81110,0xb60,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f7fa50,0xb64,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f80150,0xb68,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f80cb0,0xb6c,EtwRegistration,0x804,
0,928,svchost.exe,0xac81926c4a60,0xb78,Event,0x1f0003,
0,928,svchost.exe,0xac8191f81ab0,0xb80,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f82610,0xb84,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f827d0,0xb88,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f821b0,0xb8c,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191a230a0,0xb90,Job,0x1f003f,
0,928,svchost.exe,0xac81926c4760,0xb94,Event,0x1f0003,
0,928,svchost.exe,0xac8194ec9860,0xb9c,Event,0x1f0003,
0,928,svchost.exe,0xac8192732060,0xba4,Job,0x1f003f,
0,928,svchost.exe,0xac8191fcc060,0xba8,Job,0x1f003f,
0,928,svchost.exe,0xac8191fe82c0,0xbac,Process,0x101040,svchost.exe Pid 1956
0,928,svchost.exe,0xac81927326f0,0xbb4,Job,0x1f003f,
0,928,svchost.exe,0xac81926c8ee0,0xbb8,Event,0x1f0003,
0,928,svchost.exe,0xac81926c8960,0xbbc,Event,0x1f0003,
0,928,svchost.exe,0xac81926cefe0,0xbc0,Event,0x1f0003,
0,928,svchost.exe,0xac81942d35e0,0xbc4,Event,0x1f0003,
0,928,svchost.exe,0xac81928c79b0,0xbcc,Job,0x1f003f,
0,928,svchost.exe,0xac8192c759b0,0xbd0,Job,0x1f003f,
0,928,svchost.exe,0xac8192c97360,0xbd8,Event,0x1f0003,
0,928,svchost.exe,0xac81928aba60,0xbf0,Event,0x1f0003,
0,928,svchost.exe,0xac819293e980,0xbf4,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac81928b2060,0xbf8,Event,0x1f0003,
0,928,svchost.exe,0xac8192962970,0xbfc,Job,0x1f003f,
0,928,svchost.exe,0xac819007dde0,0xc04,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac8192961970,0xc08,Job,0x1f003f,
0,928,svchost.exe,0xac8196060080,0xc0c,Thread,0x1fffff,Tid 6664 Pid 928
0,928,svchost.exe,0xd40caf1d46b0,0xc10,Token,0xe,
0,928,svchost.exe,0xac81948db460,0xc18,Event,0x1f0003,
0,928,svchost.exe,0xac8194ed1b60,0xc20,Event,0x1f0003,
0,928,svchost.exe,0xac8192a57960,0xc30,Event,0x1f0003,
0,928,svchost.exe,0xac8192a20a80,0xc38,IoCompletion,0x1f0003,
0,928,svchost.exe,0xac8192a5b660,0xc40,Event,0x1f0003,
0,928,svchost.exe,0xac8192a1a190,0xc48,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191f89e30,0xc50,TpWorkerFactory,0xf00ff,
0,928,svchost.exe,0xac8192a21510,0xc54,EtwRegistration,0x804,
0,928,svchost.exe,0xac8191fabd40,0xc58,IRTimer,0x100002,
0,928,svchost.exe,0xac81927ce5a0,0xc5c,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac8191fac8f0,0xc60,IRTimer,0x100002,
0,928,svchost.exe,0xac81927d55c0,0xc64,WaitCompletionPacket,0x1,
0,928,svchost.exe,0xac81926a9080,0xc68,Thread,0x1fffff,Tid 4260 Pid 928
0,928,svchost.exe,0xac81926a9080,0xc6c,Thread,0x1fffff,Tid 4260 Pid 928
0,928,svchost.exe,0xac8192a21890,0xc70,EtwRegistration,0x804,
0,928,svchost.exe,0xac8192a20ef0,0xc74,EtwRegistration,0x804,
0,928,svchost.exe,0xac8192a20e10,0xc78,EtwRegistration,0x804,
0,928,svchost.exe,0xac8192880270,0xc7c,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0,928,svchost.exe,0xd40caa5e9770,0xc84,Key,0xf003f,USER\S-1-5-21-3316040739-64797688-1164660000-1116\SYSTEM\GAMECONFIGSTORE
0,928,svchost.exe,0xd40caa7a47b0,0xc88,Token,0x8,
0,928,svchost.exe,0xac81928a0060,0xc8c,Event,0x1f0003,
0,928,svchost.exe,0xac819289ede0,0xc90,Event,0x1f0003,
0,928,svchost.exe,0xd40caa5e8a70,0xc94,Key,0xf003f,USER\S-1-5-21-3316040739-64797688-1164660000-1116\SYSTEM\GAMECONFIGSTORE\PARENTS
0,928,svchost.exe,0xd40caa5e9370,0xc98,Key,0xf003f,USER\S-1-5-21-3316040739-64797688-1164660000-1116\SYSTEM\GAMECONFIGSTORE\CHILDREN
0,928,svchost.exe,0xac8191fe82c0,0xca0,Process,0x101000,svchost.exe Pid 1956
0,928,svchost.exe,0xac819289f7e0,0xca4,Event,0x1f0003,
0,928,svchost.exe,0xac8192949970,0xca8,Job,0x1f003f,
0,928,svchost.exe,0xac819294a970,0xcac,Job,0x1f003f,
0,928,svchost.exe,0xac8192a2ba70,0xcb0,EtwRegistration,0x804,
0,928,svchost.exe,0xac8192949970,0xcb4,Job,0x1f003f,
0,928,svchost.exe,0xac8192979be0,0xcb8,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac8192b185f0,0xcbc,Semaphore,0x1f0003,CortanaUI_QS_000015d4
0,928,svchost.exe,0xac8192a64f60,0xcc0,Event,0x1f0003,
0,928,svchost.exe,0xd40caa5e8370,0xcc4,Key,0x20019,MACHINE\SOFTWARE\CLASSES\ACTIVATABLECLASSES
0,928,svchost.exe,0xd40caa5e8570,0xcc8,Key,0x20019,MACHINE\SOFTWARE\CLASSES\ACTIVATABLECLASSES\PACKAGE
0,928,svchost.exe,0xac8192a2b6f0,0xccc,EtwRegistration,0x804,
0,928,svchost.exe,0xac8192a64260,0xcd0,Event,0x1f0003,
0,928,svchost.exe,0xac8192a82080,0xcd4,Process,0x101000,svchost.exe Pid 5504
0,928,svchost.exe,0xac8192aeb970,0xcd8,Job,0x1f003f,
0,928,svchost.exe,0xac8192a7b8f0,0xcdc,Job,0x1f003f,
0,928,svchost.exe,0xac8192ab4830,0xce0,File,0x100080,\Device\DR0
0,928,svchost.exe,0xac8192aeb970,0xce4,Job,0x1f003f,
0,928,svchost.exe,0xac8192b60970,0xce8,Job,0x1f003f,
0,928,svchost.exe,0xac8192a7a8f0,0xcec,Job,0x1f003f,
0,928,svchost.exe,0xac8190f182c0,0xcf0,Process,0x101000,svchost.exe Pid 928
0,928,svchost.exe,0xac8192aea970,0xcf4,Job,0x1f003f,
0,928,svchost.exe,0xac81927efbe0,0xcf8,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac8191ec78a0,0xd00,Semaphore,0x1f0003,App_QS_00001580
0,928,svchost.exe,0xac8191ec7440,0xd04,Event,0x1f0003,App_CE_00001580
0,928,svchost.exe,0xac8192ba4590,0xd08,EtwRegistration,0x804,
0,928,svchost.exe,0xd40caabae060,0xd0c,Token,0xe,
0,928,svchost.exe,0xac8192b18730,0xd14,Event,0x1f0003,CortanaUI_CE_000015d4
0,928,svchost.exe,0xac8192a79bd0,0xd1c,ALPC Port,0x1f0001,
0,928,svchost.exe,0xac8192ae9080,0xd20,Process,0x101000,svchost.exe Pid 5588
0,928,svchost.exe,0xac8192c973e0,0xd24,Event,0x1f0003,
0,928,svchost.exe,0xac8192a6bee0,0xd28,Event,0x1f0003,
0,928,svchost.exe,0xd40cb22196b0,0xd30,Token,0xe,
0,928,svchost.exe,0xac8192a350f0,0xd34,EtwRegistration,0x804,
0,928,svchost.exe,0xd40cab95c8e0,0xd38,Token,0xe,
0,928,svchost.exe,0xac8192a36970,0xd3c,EtwRegistration,0x804,
